time_step,source_neuron_1,source_neuron_2,neuron_distance,uniq_s1,uniq_s2,redun_s1_s2,syn_s1_s2,overlapping
21,158,281,0.87857159,0.086850144,0.096018614,0.012345785,0.234683507,0
22,158,281,0.87857159,0.123892682,0.125068029,0.013498515,0.177976676,0
23,158,281,0.87857159,0.094814139,0.113237839,0.022611062,0.213717476,0
24,158,281,0.87857159,0.103996929,0.115195849,0.018706789,0.205606943,0
25,158,281,0.87857159,0.087750401,0.101988944,0.014296331,0.204676811,0
9,156,288,0.27215671,0.096991385,0.142446113,0.007553492,0.196978229,0.12523584
10,156,288,0.27215671,0.094149948,0.079975849,0.011506277,0.181134711,0.12523584
11,156,288,0.27215671,0.135683107,0.115066165,0.018309349,0.169181448,0.12523584
12,156,288,0.27215671,0.08872719,0.09849429,0.012605285,0.206598952,0.12523584
13,156,288,0.27215671,0.089038462,0.133031666,0.014572238,0.19750107,0.12523584
14,156,288,0.27215671,0.093225989,0.067951088,0.020107306,0.176014695,0.12523584
15,156,288,0.27215671,0.120688697,0.113560627,0.005853007,0.210183876,0.12523584
16,156,288,0.27215671,0.112275535,0.06760229,0.020578151,0.176883158,0.12523584
17,156,288,0.27215671,0.112708124,0.096942213,0.015005084,0.15942835,0.12523584
18,156,288,0.27215671,0.083769437,0.121540888,0.011818084,0.210958714,0.12523584
19,156,288,0.27215671,0.089635346,0.09303004,0.019503548,0.212821262,0.12523584
20,156,288,0.27215671,0.088693604,0.077428672,0.005081499,0.173046368,0.12523584
21,156,288,0.27215671,0.090588677,0.093469482,0.017734295,0.18014269,0.12523584
22,156,288,0.27215671,0.102008187,0.099742821,0.015330012,0.227161062,0.12523584
23,156,288,0.27215671,0.112065819,0.084554475,0.02515833,0.207965497,0.12523584
24,156,288,0.27215671,0.109442076,0.127579232,0.010542416,0.213465234,0.12523584
25,156,288,0.27215671,0.119225574,0.070465822,0.015342173,0.173900066,0.12523584
9,27,62,0.48575314,0.11815198,0.109921652,0.019381169,0.221266762,0.027381382
10,27,62,0.48575314,0.105262616,0.09143046,0.014413559,0.170225321,0.027381382
11,27,62,0.48575314,0.136591193,0.070667777,0.015920294,0.184503237,0.027381382
12,27,62,0.48575314,0.112532195,0.111206582,0.007844588,0.208713988,0.027381382
13,27,62,0.48575314,0.100731812,0.141126322,0.014167494,0.2570242,0.027381382
14,27,62,0.48575314,0.107305599,0.120303941,0.016641205,0.192078161,0.027381382
15,27,62,0.48575314,0.109684729,0.088799593,0.013819634,0.212042208,0.027381382
16,27,62,0.48575314,0.090654706,0.118079178,0.016924171,0.22743272,0.027381382
17,27,62,0.48575314,0.100054964,0.110161298,0.012857607,0.189659886,0.027381382
18,27,62,0.48575314,0.136639281,0.119757063,0.015339309,0.221742197,0.027381382
19,27,62,0.48575314,0.129812868,0.125631186,0.020417713,0.196890129,0.027381382
20,27,62,0.48575314,0.091513793,0.116476962,0.014342785,0.227753737,0.027381382
21,27,62,0.48575314,0.090685565,0.105303615,0.008812076,0.187498172,0.027381382
22,27,62,0.48575314,0.123667349,0.160488313,0.012352134,0.202006476,0.027381382
23,27,62,0.48575314,0.119796241,0.080528709,0.014091064,0.173643654,0.027381382
24,27,62,0.48575314,0.099975818,0.130569265,0.017947701,0.289469141,0.027381382
25,27,62,0.48575314,0.12029913,0.096144194,0.016683148,0.208021086,0.027381382
9,126,168,0.72535982,0.090533546,0.093787473,0.010689362,0.162430732,0
10,126,168,0.72535982,0.131035775,0.081811958,0.004234165,0.175358494,0
11,126,168,0.72535982,0.102841355,0.102098705,0.010059203,0.217917761,0
12,126,168,0.72535982,0.106681886,0.131806333,0.011805737,0.186219153,0
13,126,168,0.72535982,0.113473427,0.093577225,0.005640868,0.167089106,0
14,126,168,0.72535982,0.117223371,0.128610196,0.017181994,0.167482418,0
15,126,168,0.72535982,0.100962613,0.122246716,0.012742836,0.226322507,0
16,126,168,0.72535982,0.089113299,0.09543718,0.008018135,0.233203439,0
17,126,168,0.72535982,0.08379932,0.07462056,0.013330871,0.153101249,0
18,126,168,0.72535982,0.086227379,0.097248242,0.013196763,0.186977249,0
19,126,168,0.72535982,0.131823015,0.120307209,0.013579976,0.212723861,0
20,126,168,0.72535982,0.126027273,0.110979903,0.01369003,0.184528964,0
21,126,168,0.72535982,0.097221768,0.099016703,0.017198427,0.195715871,0
22,126,168,0.72535982,0.109553668,0.097039798,0.010173655,0.175419699,0
23,126,168,0.72535982,0.097955594,0.08216143,0.01569631,0.169896537,0
24,126,168,0.72535982,0.104471338,0.085280063,0.010588202,0.20213052,0
25,126,168,0.72535982,0.091267752,0.092015303,0.00707024,0.193558203,0
9,249,266,0.38607264,0.100636899,0.080180492,0.008255236,0.134304903,0.068263118
10,249,266,0.38607264,0.093020778,0.083836558,0.011073884,0.225988679,0.068263118
11,249,266,0.38607264,0.109656108,0.110328878,0.031238151,0.206519482,0.068263118
12,249,266,0.38607264,0.098156786,0.13927137,0.028859978,0.171443339,0.068263118
13,249,266,0.38607264,0.089392649,0.112888012,0.015315937,0.208798018,0.068263118
14,249,266,0.38607264,0.075900327,0.073042251,0.007289197,0.200194015,0.068263118
15,249,266,0.38607264,0.117496897,0.118232834,0.012172201,0.172924524,0.068263118
16,249,266,0.38607264,0.101952526,0.076052418,0.010045528,0.215870063,0.068263118
17,249,266,0.38607264,0.109984377,0.105847456,0.02190663,0.213134912,0.068263118
18,249,266,0.38607264,0.131431615,0.092751047,0.015433243,0.184251969,0.068263118
19,249,266,0.38607264,0.122424054,0.111970889,0.014622699,0.155682017,0.068263118
20,249,266,0.38607264,0.118415481,0.089984886,0.015533953,0.167308579,0.068263118
21,249,266,0.38607264,0.102327298,0.071447644,0.017617579,0.190755441,0.068263118
22,249,266,0.38607264,0.129503954,0.084383012,0.011487916,0.224027526,0.068263118
23,249,266,0.38607264,0.12650008,0.114280941,0.020433163,0.164099246,0.068263118
24,249,266,0.38607264,0.088360601,0.098043803,0.010066931,0.148315989,0.068263118
25,249,266,0.38607264,0.158403193,0.113365362,0.017063046,0.162730464,0.068263118
9,67,228,0.30766396,0.081523113,0.102894223,0.019295977,0.210850518,0.106588113
10,67,228,0.30766396,0.102468913,0.107203426,0.011869628,0.196090752,0.106588113
11,67,228,0.30766396,0.102766339,0.092632564,0.016448769,0.238694873,0.106588113
12,67,228,0.30766396,0.057723774,0.087677364,0.022387792,0.193109873,0.106588113
13,67,228,0.30766396,0.067446651,0.124852839,0.015080444,0.257145256,0.106588113
14,67,228,0.30766396,0.075815699,0.129454839,0.014416159,0.190787094,0.106588113
15,67,228,0.30766396,0.095248778,0.095104117,0.015369202,0.227543735,0.106588113
16,67,228,0.30766396,0.113898235,0.102470126,0.010933519,0.214418404,0.106588113
17,67,228,0.30766396,0.096326604,0.086164177,0.017168846,0.227754411,0.106588113
18,67,228,0.30766396,0.125359774,0.090428294,0.022169137,0.182146172,0.106588113
19,67,228,0.30766396,0.076001642,0.134415794,0.013658222,0.202464725,0.106588113
20,67,228,0.30766396,0.095544696,0.094363428,0.019033107,0.144053496,0.106588113
21,67,228,0.30766396,0.089039236,0.122495342,0.011844366,0.210410229,0.106588113
22,67,228,0.30766396,0.075712367,0.1119983,0.014980079,0.181515607,0.106588113
23,67,228,0.30766396,0.09048206,0.127857439,0.016033893,0.185518014,0.106588113
24,67,228,0.30766396,0.103914855,0.082824476,0.02942492,0.2304221,0.106588113
25,67,228,0.30766396,0.105373845,0.114796748,0.01655201,0.190366806,0.106588113
9,1,171,0.17233523,0.102070853,0.096958297,0.010936404,0.200397255,0.180782071
10,1,171,0.17233523,0.090272222,0.103758843,0.010174132,0.200256556,0.180782071
11,1,171,0.17233523,0.106791311,0.069026755,0.018108682,0.193639049,0.180782071
12,1,171,0.17233523,0.099572488,0.114842979,0.015937694,0.196522937,0.180782071
13,1,171,0.17233523,0.077576563,0.115091331,0.012032548,0.231670265,0.180782071
14,1,171,0.17233523,0.087439686,0.118984991,0.024659854,0.178487416,0.180782071
15,1,171,0.17233523,0.076971099,0.107641282,0.018320151,0.178435012,0.180782071
16,1,171,0.17233523,0.111231271,0.083263064,0.014222289,0.170638048,0.180782071
17,1,171,0.17233523,0.121735748,0.092405315,0.014306026,0.171631415,0.180782071
18,1,171,0.17233523,0.10434478,0.0647053,0.008945272,0.225233347,0.180782071
19,1,171,0.17233523,0.128089549,0.116819412,0.024510161,0.182091883,0.180782071
20,1,171,0.17233523,0.07751545,0.123961263,0.016432886,0.197772278,0.180782071
21,1,171,0.17233523,0.112534292,0.101956186,0.021613092,0.231591924,0.180782071
22,1,171,0.17233523,0.093490599,0.072700664,0.009617561,0.16396899,0.180782071
23,1,171,0.17233523,0.085533627,0.089385994,0.008447699,0.24208304,0.180782071
24,1,171,0.17233523,0.107714169,0.121593737,0.02166588,0.162546992,0.180782071
25,1,171,0.17233523,0.134051466,0.088245155,0.0144951,0.174137136,0.180782071
9,36,103,0.58219984,0.116441813,0.100213556,0.018540532,0.199308237,0.001726605
10,36,103,0.58219984,0.126547002,0.124663758,0.017203988,0.184882084,0.001726605
11,36,103,0.58219984,0.081742067,0.112689668,0.020909319,0.247529154,0.001726605
12,36,103,0.58219984,0.100862307,0.124514942,0.011821177,0.240643938,0.001726605
13,36,103,0.58219984,0.076113191,0.123365255,0.02421364,0.194720604,0.001726605
14,36,103,0.58219984,0.08031669,0.110991385,0.025987194,0.216403033,0.001726605
15,36,103,0.58219984,0.115769017,0.124680143,0.024003874,0.1776782,0.001726605
16,36,103,0.58219984,0.087502902,0.124712106,0.010618137,0.222083905,0.001726605
17,36,103,0.58219984,0.081719096,0.122687953,0.009585801,0.195391097,0.001726605
18,36,103,0.58219984,0.103117048,0.133171966,0.022520765,0.219121879,0.001726605
19,36,103,0.58219984,0.07964918,0.097688978,0.020530618,0.181090419,0.001726605
20,36,103,0.58219984,0.094150745,0.122763034,0.027381419,0.208126034,0.001726605
21,36,103,0.58219984,0.103121336,0.114666418,0.011424099,0.188587328,0.001726605
22,36,103,0.58219984,0.103517668,0.119005539,0.01257217,0.237775362,0.001726605
23,36,103,0.58219984,0.110608118,0.08900889,0.017097138,0.194335332,0.001726605
24,36,103,0.58219984,0.134211638,0.095845635,0.019435218,0.179572276,0.001726605
25,36,103,0.58219984,0.159056147,0.142243498,0.022705158,0.214765402,0.001726605
9,69,122,0.34841094,0.11357244,0.154922028,0.012673109,0.236582209,0.086125417
10,69,122,0.34841094,0.111618133,0.090735954,0.014086259,0.211447385,0.086125417
11,69,122,0.34841094,0.098952717,0.095337796,0.007968227,0.173630095,0.086125417
12,69,122,0.34841094,0.096236745,0.11697593,0.015311606,0.225983493,0.086125417
13,69,122,0.34841094,0.094339463,0.09367057,0.0242957,0.254471136,0.086125417
14,69,122,0.34841094,0.081802357,0.096148156,0.015296886,0.235297763,0.086125417
15,69,122,0.34841094,0.128483144,0.076517445,0.015311799,0.166935943,0.086125417
16,69,122,0.34841094,0.089061394,0.134117263,0.007866363,0.197870631,0.086125417
17,69,122,0.34841094,0.111401239,0.130848584,0.019492036,0.22101401,0.086125417
18,69,122,0.34841094,0.125745815,0.130156346,0.025074162,0.243117427,0.086125417
19,69,122,0.34841094,0.131008009,0.138365945,0.014516572,0.160986008,0.086125417
20,69,122,0.34841094,0.114135293,0.118758488,0.018004992,0.204579815,0.086125417
21,69,122,0.34841094,0.090761451,0.080767198,0.01314108,0.172503184,0.086125417
22,69,122,0.34841094,0.102194659,0.112698815,0.016027148,0.228354242,0.086125417
23,69,122,0.34841094,0.091242559,0.118004279,0.020522101,0.233549629,0.086125417
24,69,122,0.34841094,0.098574537,0.109254133,0.010031288,0.198721529,0.086125417
25,69,122,0.34841094,0.13405895,0.069977124,0.008065753,0.220526639,0.086125417
9,12,149,0.21161255,0.127497567,0.072687596,0.015329502,0.201796048,0.158459464
10,12,149,0.21161255,0.121949592,0.09840874,0.013660971,0.183128599,0.158459464
11,12,149,0.21161255,0.107242351,0.152709514,0.010624892,0.224630138,0.158459464
12,12,149,0.21161255,0.134775854,0.102765151,0.023708175,0.177853499,0.158459464
13,12,149,0.21161255,0.114427493,0.078742652,0.008892757,0.168733785,0.158459464
14,12,149,0.21161255,0.085045383,0.117420795,0.01251815,0.152804083,0.158459464
15,12,149,0.21161255,0.10862962,0.080511207,0.019754786,0.219752644,0.158459464
16,12,149,0.21161255,0.108322329,0.109977541,0.014540013,0.217484599,0.158459464
17,12,149,0.21161255,0.094601297,0.101386947,0.009176421,0.190896679,0.158459464
18,12,149,0.21161255,0.139950649,0.133717446,0.019326945,0.231354912,0.158459464
19,12,149,0.21161255,0.081477632,0.10443344,0.008363677,0.193645435,0.158459464
20,12,149,0.21161255,0.123159639,0.128943812,0.012739816,0.17991633,0.158459464
21,12,149,0.21161255,0.089870909,0.122333415,0.015276631,0.220376636,0.158459464
22,12,149,0.21161255,0.131507416,0.095514337,0.011483925,0.141592739,0.158459464
23,12,149,0.21161255,0.083829333,0.104470433,0.013318378,0.187380086,0.158459464
24,12,149,0.21161255,0.077566993,0.10396847,0.011942663,0.185741449,0.158459464
25,12,149,0.21161255,0.09031645,0.110103293,0.018207831,0.212930892,0.158459464
9,131,208,0.23499166,0.13107295,0.12821466,0.014451224,0.181906679,0.145440777
10,131,208,0.23499166,0.122437929,0.087026696,0.013631669,0.167495989,0.145440777
11,131,208,0.23499166,0.110940228,0.114357596,0.017898188,0.166167605,0.145440777
12,131,208,0.23499166,0.108479256,0.080849927,0.014364301,0.220177128,0.145440777
13,131,208,0.23499166,0.120896546,0.076330151,0.011595408,0.211648833,0.145440777
14,131,208,0.23499166,0.112443232,0.102461195,0.003280824,0.180536485,0.145440777
15,131,208,0.23499166,0.068929992,0.129467704,0.01275644,0.186981715,0.145440777
16,131,208,0.23499166,0.112184391,0.144879078,0.016006813,0.170860872,0.145440777
17,131,208,0.23499166,0.100112911,0.077822038,0.021545157,0.146680513,0.145440777
18,131,208,0.23499166,0.12231645,0.102745975,0.029908574,0.196791569,0.145440777
19,131,208,0.23499166,0.089624883,0.099541856,0.010001154,0.18295856,0.145440777
20,131,208,0.23499166,0.124180758,0.101067627,0.017022933,0.189073388,0.145440777
21,131,208,0.23499166,0.098979129,0.110905965,0.015273901,0.152442631,0.145440777
22,131,208,0.23499166,0.1101253,0.101315666,0.013314576,0.205991636,0.145440777
23,131,208,0.23499166,0.090669445,0.113620255,0.031205677,0.234411858,0.145440777
24,131,208,0.23499166,0.094196912,0.129908989,0.02115141,0.179896745,0.145440777
25,131,208,0.23499166,0.133242186,0.108922012,0.015327596,0.148303904,0.145440777
9,13,125,0.19246297,0.114618414,0.100646376,0.015826415,0.207994869,0.16927764
10,13,125,0.19246297,0.098903441,0.072409884,0.014564159,0.193524382,0.16927764
11,13,125,0.19246297,0.076039317,0.072473328,0.014602568,0.208148525,0.16927764
12,13,125,0.19246297,0.109589146,0.109918711,0.016863765,0.200226482,0.16927764
13,13,125,0.19246297,0.106857976,0.09642109,0.009535459,0.167166412,0.16927764
14,13,125,0.19246297,0.118725929,0.127180356,0.016688712,0.17433007,0.16927764
15,13,125,0.19246297,0.105620257,0.09621393,0.018267935,0.176880917,0.16927764
16,13,125,0.19246297,0.09936324,0.104475565,0.00607941,0.127562103,0.16927764
17,13,125,0.19246297,0.111051196,0.137573881,0.02610623,0.165864257,0.16927764
18,13,125,0.19246297,0.109709125,0.108458841,0.014837611,0.238631078,0.16927764
19,13,125,0.19246297,0.129534806,0.09091351,0.019272747,0.162783488,0.16927764
20,13,125,0.19246297,0.103580831,0.148108311,0.010065128,0.184481348,0.16927764
21,13,125,0.19246297,0.080897243,0.092496725,0.013889904,0.175585967,0.16927764
22,13,125,0.19246297,0.105366633,0.111768648,0.009398241,0.142671492,0.16927764
23,13,125,0.19246297,0.100442159,0.141527376,0.014812479,0.161675567,0.16927764
24,13,125,0.19246297,0.108588511,0.131043731,0.011254653,0.171121909,0.16927764
25,13,125,0.19246297,0.111423821,0.116190868,0.011457958,0.159293079,0.16927764
9,72,122,0.57224471,0.056176994,0.153455501,0.014139635,0.228732356,0.003353369
10,72,122,0.57224471,0.119773375,0.088153642,0.016668571,0.226273253,0.003353369
11,72,122,0.57224471,0.13270712,0.094501532,0.008804491,0.193663915,0.003353369
12,72,122,0.57224471,0.100913952,0.115341694,0.016945842,0.203892753,0.003353369
13,72,122,0.57224471,0.086620618,0.106750251,0.011216019,0.232873664,0.003353369
14,72,122,0.57224471,0.10595107,0.09131824,0.020126802,0.17299189,0.003353369
15,72,122,0.57224471,0.11445758,0.082283909,0.009545334,0.226285119,0.003353369
16,72,122,0.57224471,0.088392224,0.122285016,0.019698609,0.260221138,0.003353369
17,72,122,0.57224471,0.096235871,0.136259292,0.014081329,0.220613545,0.003353369
18,72,122,0.57224471,0.085051739,0.132237236,0.022993272,0.208197218,0.003353369
19,72,122,0.57224471,0.084828761,0.135917164,0.016965353,0.204696746,0.003353369
20,72,122,0.57224471,0.111124003,0.125492728,0.011270752,0.222984167,0.003353369
21,72,122,0.57224471,0.108388821,0.085659621,0.008248657,0.235876175,0.003353369
22,72,122,0.57224471,0.112974261,0.094282117,0.034443846,0.216498029,0.003353369
23,72,122,0.57224471,0.08511641,0.125870161,0.012656218,0.221799983,0.003353369
24,72,122,0.57224471,0.120302322,0.10664702,0.012638401,0.206710299,0.003353369
25,72,122,0.57224471,0.114057109,0.06300988,0.015032998,0.212437499,0.003353369
9,62,170,0.58500517,0.120055296,0.110897307,0.009247525,0.16310454,0.00133591
10,62,170,0.58500517,0.091807022,0.110064214,0.014036997,0.234016351,0.00133591
11,62,170,0.58500517,0.071593751,0.108687368,0.01499432,0.219005714,0.00133591
12,62,170,0.58500517,0.110379493,0.077960478,0.008671676,0.171753336,0.00133591
13,62,170,0.58500517,0.130120962,0.117168176,0.025172854,0.208702457,0.00133591
14,62,170,0.58500517,0.121728479,0.11632068,0.015216667,0.239304094,0.00133591
15,62,170,0.58500517,0.094488023,0.095635929,0.008131204,0.21345167,0.00133591
16,62,170,0.58500517,0.118418867,0.108594671,0.016584482,0.182502129,0.00133591
17,62,170,0.58500517,0.100258588,0.098339242,0.022760317,0.229191308,0.00133591
18,62,170,0.58500517,0.100143418,0.091222477,0.034952953,0.24106551,0.00133591
19,62,170,0.58500517,0.126855668,0.107364379,0.019193231,0.17763945,0.00133591
20,62,170,0.58500517,0.11571093,0.107543305,0.015108817,0.208159677,0.00133591
21,62,170,0.58500517,0.097706708,0.110199419,0.016408983,0.206669311,0.00133591
22,62,170,0.58500517,0.148331198,0.088623596,0.024509248,0.187012486,0.00133591
23,62,170,0.58500517,0.08191756,0.114427073,0.012702213,0.200461466,0.00133591
24,62,170,0.58500517,0.134904223,0.081638851,0.013612743,0.218423912,0.00133591
